admin0Name_en,admin0Name_ar,admin0Pcode,admin1Name_en,admin1Name_ar,admin1Pcode,admin2Name_en,admin2Name_ar,admin2Pcode,admin3Name_en,admin3Name_ar,admin3Pcode,admin4Name_en,admin4Name_ar,admin4Pcode,LocationName_en,LocationName_ar,Location_Pcode,location_type,LastUpdateDate,Latitude_y,Longitude_x,"Hosting individuals, which requires coordination with Quneitra Governorate to reach them (Yes/No)",is Admin1 Capital,is Admin 3 Capital
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Kubaybah,كبيبة,C8478,Kubaybah,كبيبة,C8478,Community,18/08/2020,36.89479,41.38606,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Arzana,ارزانا,C8479,Arzana,ارزانا,C8479,Community,18/08/2020,36.88711,41.46531,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Khirbet Al-Dib,خربة الديب,C8480,Khirbet Al-Dib,خربة الديب,C8480,Community,18/08/2020,36.74028,41.46587,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Sultan Tulul,سلطان التلول,C8481,Sultan Tulul,سلطان التلول,C8481,Community,18/08/2020,36.69081,41.58131,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Western Granada,غرناطة غربية,C8482,Western Granada,غرناطة غربية,C8482,Community,18/08/2020,36.60677,41.52026,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Qartaba  Gharbiyah,قرطبة غربية,C8483,Qartaba Gharbiyah,قرطبة غربية,C8483,Community,18/08/2020,36.60441,41.58268,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Tal Hmis,تل حميس,SY080201,Rabiah,رابية,C8484,Rabiah (Tal Hmis),رابية,C8484,Community,18/08/2020,36.55116,41.47577,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Topz,توبز,C8486,Topz,توبز,C8486,Community,18/08/2020,37.0353,41.0396,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Guzelik,غزاليك,C8487,Guzelik,غزاليك,C8487,Community,18/08/2020,37.08093,40.99034,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Qolyeh,قولية,C8488,Qolyeh,قولية,C8488,Community,18/08/2020,36.9681,40.77699,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Kherbet Azee,خربة عزي,C8489,Kherbet Azee,خربة عزي,C8489,Community,18/08/2020,37.01826,40.77719,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Hasu Asu,حسواسو,C8490,Hasu Asu,حسواسو,C8490,Community,18/08/2020,36.80632,40.80555,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Girke Daquriyah,جوركة داقورية,C8491,Girke Daquriyah,جوركة داقورية,C8491,Community,18/08/2020,36.83437,40.83403,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Shulama Tahtani,شولما تحتاني,C8492,Shulama Tahtani,شولما تحتاني,C8492,Community,18/08/2020,36.82244,40.78834,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Salandar,سلندر,C8493,Salandar,سلندر,C8493,Community,18/08/2020,36.86264,40.80245,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Tall Cholma Foqani,تل جولمة فوقاني,C8494,Tall Cholma Foqani,تل جولمة فوقاني,C8494,Community,18/08/2020,36.88034,40.74137,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Kuwaytah,كويتة,C8495,Kuwaytah,كويتة,C8495,Community,18/08/2020,36.85777,40.86638,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Gir Meyir,كير ماهر,C8496,Gir Meyir,كير ماهر,C8496,Community,18/08/2020,36.87082,40.85594,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Haram-Rash,حرم راش,C8497,Haram-Rash,حرم راش,C8497,Community,18/08/2020,36.8914,40.8628,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Tall Hisar,تل حصار,C8498,Tall Hisar,تل حصار,C8498,Community,18/08/2020,36.93891,40.88254,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Tobo,طوبو,C8499,Tobo,طوبو,C8499,Community,18/08/2020,36.97568,40.82355,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Tall Shaykh Kanni,تل الشيخ كني,C8500,Tall Shaykh Kanni,تل الشيخ كني,C8500,Community,18/08/2020,36.98401,40.86214,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Bakmazlu,بكمزلو,C8501,Bakmazlu,بكمزلو,C8501,Community,18/08/2020,37.05011,40.79766,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Eyn Qerd,عين القرد,C8502,Eyn Qerd,عين القرد,C8502,Community,18/08/2020,37.10201,40.77573,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,KhorzehAl-Tahtaniyah,خرزة التحتانية,C8503,KhorzehAl-Tahtaniyah,خرزة التحتانية,C8503,Community,18/08/2020,37.10873,40.81213,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Semetik,سيميتك,C8504,Semetik,سيميتك,C8504,Community,18/08/2020,37.01835,40.97641,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Kutiyan,كوتيان,C8505,Kutiyan,كوتيان,C8505,Community,18/08/2020,36.98497,41.04559,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Muhayrikah,محيركة,C8506,Muhayrikah,محيركة,C8506,Community,18/08/2020,36.92761,40.94973,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Selman Beg,سلمان باغ,C8507,Selman Beg,سلمان باغ,C8507,Community,18/08/2020,36.92073,40.92048,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Khirbat Jihash,خربة جحاش,C8508,Khirbat Jihash (Amuda),خربة جحاش - عامودا,C8508,Community,18/08/2020,36.85064,41.075,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Kabaka,كبكة,C8509,Kabaka,كبكة,C8509,Community,18/08/2020,36.80702,40.96849,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Kharbit Ghazal,خربة غزال,C8510,Kharbit Ghazal,خربة غزال - عامودا,C8510,Community,18/08/2020,36.83938,40.97754,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Saysadah Foqani,سيسدة الفوقانية,C8511,Saysadah Foqani,سيسدة الفوقانية,C8511,Community,18/08/2020,36.79093,40.90765,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Dawidye,داوودية,C8512,Dawidye,داوودية - عامودا,C8512,Community,18/08/2020,36.84319,40.93273,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Amuda,عامودا,SY080202,Semetik Foqani,سيميتك فوقاني,C8513,Semetik Foqani,سيميتك فوقاني,C8513,Community,18/08/2020,37.03512,40.98378,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Al-Dakshuriyah,الدكشورية,C8514,Al-Dakshuriyah,الدكشورية,C8514,Community,18/08/2020,37.03933,41.38915,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Hulwah Ghammr,حلوة الغمر,C8515,Hulwah Ghammr,حلوة الغمر,C8515,Community,18/08/2020,37.03133,41.45799,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Al aresha,العريشة,C8516,Al aresha,العريشة - قحطانية,C8516,Community,18/08/2020,37.07758,41.65276,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Nsrran,نصران,C8517,Nsrran,نصران,C8517,Community,18/08/2020,37.01278,41.48993,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Khazneh Sgherah,خزنة صغيرة,C8518,Khazneh Sgherah,خزنة صغيرة,C8518,Community,18/08/2020,37.00922,41.39547,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Khrejka,خريجكة,C8519,Khrejka,خريجكة,C8519,Community,18/08/2020,36.9923,41.42059,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Farqeen,فارقين,C8520,Farqeen,فارقين,C8520,Community,18/08/2020,36.97324,41.37969,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Khirbat Jihash,خربة جحاش,C8521,Khirbat Jihash (Qahtaniyyeh),خربة جحاش - قحطانية,C8521,Community,18/08/2020,36.86339,41.54013,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Musherfeh Jrah,مشيرفة الجراح,C8522,Musherfeh Jrah,مشيرفة الجراح,C8522,Community,18/08/2020,36.82256,41.56614,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Khuzamah,خزامى,C8523,Khuzamah,خزامى,C8523,Community,18/08/2020,36.80867,41.5075,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Hilwa al-Barriyah,حلوة البرية,C8524,Hilwa al-Barriyah,حلوة البرية,C8524,Community,18/08/2020,36.80767,41.56741,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Abtak Tahtani,ابطخ تحتاني,C8525,Abtak Tahtani,ابطخ تحتاني,C8525,Community,18/08/2020,36.79252,41.52351,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Tall Saadun,تل سعدون,C8526,Tall Saadun,تل سعدون,C8526,Community,18/08/2020,36.81551,41.65126,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Rayhaneah,ريحانية,C8527,Rayhaneah,ريحانية - قحطانية,C8527,Community,18/08/2020,36.82913,41.58987,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Jlbrat Saghera,جلبارات صغيرة,C8528,Jlbrat Saghera,جلبارات صغيرة,C8528,Community,18/08/2020,36.81829,41.68164,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Jlbrat Kbera,جلبارات كبيرة,C8529,Jlbrat Kbera,جلبارات كبيرة,C8529,Community,18/08/2020,36.82688,41.69197,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Khirbat al-Baghl,خربة البغل,C8530,Khirbat al-Baghl,خربة البغل,C8530,Community,18/08/2020,36.83514,41.6459,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Khwetla Shweteen,خويتلة شويتيين,C8531,Khwetla Shweteen,خويتلة شويتيين,C8531,Community,18/08/2020,36.87586,41.65073,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Bazunah,بزونة,C8532,Bazunah,بزونة,C8532,Community,18/08/2020,36.89362,41.59027,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Kasrok,قصروك,C8533,Kasrok,قصروك,C8533,Community,18/08/2020,36.91644,41.6954,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Quamishli,القامشلي,SY0802,Qahtaniyyeh,قحطانية,SY080203,Al-Ahsaa,الاحساء,C8534,Al-Ahsaa,الاحساء,C8534,Community,18/08/2020,36.93808,41.67051,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Malikeyyeh,المالكية,SY0803,Al-Malikeyyeh,مركز المالكية,SY080300,Sueda,السويدية,C8535,Sueda,السويدية - مركز المالكية,C8535,Community,18/08/2020,37.17262,42.02162,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Malikeyyeh,المالكية,SY0803,Al-Malikeyyeh,مركز المالكية,SY080300,Hab Hawa,حب الهواء,C8536,Hab Hawa,حب الهواء,C8536,Community,18/08/2020,37.24715,42.14672,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Malikeyyeh,المالكية,SY0803,Al-Malikeyyeh,مركز المالكية,SY080300,Khan Youns,خان يونس,C8537,Khan Youns,خان يونس,C8537,Community,18/08/2020,37.24009,42.16364,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Malikeyyeh,المالكية,SY0803,Al-Malikeyyeh,مركز المالكية,SY080300,Gelo,جلو,C8538,Gelo,جلو,C8538,Community,18/08/2020,37.09799,42.0898,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Malikeyyeh,المالكية,SY0803,Al-Malikeyyeh,مركز المالكية,SY080300,Besta Sus,بستا سويس,C8541,Besta Sus,بستا سويس,C8541,Community,18/08/2020,37.04593,42.14872,No,No,No
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Malikeyyeh,المالكية,SY0803,Al-Malikeyyeh,مركز المالكية,SY080300,Eyn Tewil,عين طويل,C8542,Eyn Tewil,عين طويل,C8542,Community,18/08/2020,37.06741,42.1986,No,No,No
